id,timestamp,message,attributes,tags
bc860e68-571c-433e-8bda-d1f810627ce3,2026-06-04 05:42:42.170652000,"127.0.0.6:36693 - - [03/Jun/2026:23:42:42] ""GET /static/unfold/fonts/inter/styles.css"" 200 608",{},"{""idDeployment"":""2f999427-6653-4e47-9321-34965df91a98"",""idApp"":""1e39cde8-5647-4752-ae30-96f37b63b227"",""container"":""stateless"",""podName"":""mailyt-cuidalegacy-wxnx5-web-d4d7cdcf6-6pb5x"",""idProcess"":""98a19179-c453-4c36-895f-3063774b4add"",""idCompany"":""4d4bb1b2-9be4-42a9-b4a9-b948a3d2d863""}"
cc61fc14-54aa-4912-9123-439667d6c2e7,2026-06-04 05:42:42.174496000,"127.0.0.6:36693 - - [03/Jun/2026:23:42:42] ""GET /static/unfold/css/simplebar.css"" 200 4647",{},"{""idDeployment"":""2f999427-6653-4e47-9321-34965df91a98"",""idApp"":""1e39cde8-5647-4752-ae30-96f37b63b227"",""container"":""stateless"",""podName"":""mailyt-cuidalegacy-wxnx5-web-d4d7cdcf6-6pb5x"",""idProcess"":""98a19179-c453-4c36-895f-3063774b4add"",""idCompany"":""4d4bb1b2-9be4-42a9-b4a9-b948a3d2d863""}"
2ffe0140-0193-427c-891c-ed18fd7a32bd,2026-06-04 05:42:42.214532000,"127.0.0.6:36693 - - [03/Jun/2026:23:42:42] ""GET /static/unfold/js/htmx.js"" 200 42820",{},"{""idDeployment"":""2f999427-6653-4e47-9321-34965df91a98"",""idApp"":""1e39cde8-5647-4752-ae30-96f37b63b227"",""container"":""stateless"",""podName"":""mailyt-cuidalegacy-wxnx5-web-d4d7cdcf6-6pb5x"",""idProcess"":""98a19179-c453-4c36-895f-3063774b4add"",""idCompany"":""4d4bb1b2-9be4-42a9-b4a9-b948a3d2d863""}"
b8915739-0def-4bb1-96c4-cd9f9335c2d2,2026-06-04 05:42:42.292743000,"127.0.0.6:36693 - - [03/Jun/2026:23:42:42] ""GET /static/unfold/js/app.js"" 200 7440",{},"{""idDeployment"":""2f999427-6653-4e47-9321-34965df91a98"",""idApp"":""1e39cde8-5647-4752-ae30-96f37b63b227"",""container"":""stateless"",""podName"":""mailyt-cuidalegacy-wxnx5-web-d4d7cdcf6-6pb5x"",""idProcess"":""98a19179-c453-4c36-895f-3063774b4add"",""idCompany"":""4d4bb1b2-9be4-42a9-b4a9-b948a3d2d863""}"
0abf0b07-b1e0-4dc8-a2ae-540d3c277866,2026-06-04 05:42:42.296551000,"127.0.0.6:35505 - - [03/Jun/2026:23:42:42] ""GET /static/unfold/js/chart.js"" 200 200633",{},"{""idDeployment"":""2f999427-6653-4e47-9321-34965df91a98"",""idApp"":""1e39cde8-5647-4752-ae30-96f37b63b227"",""container"":""stateless"",""podName"":""mailyt-cuidalegacy-wxnx5-web-d4d7cdcf6-6pb5x"",""idProcess"":""98a19179-c453-4c36-895f-3063774b4add"",""idCompany"":""4d4bb1b2-9be4-42a9-b4a9-b948a3d2d863""}"
3330b746-3021-4293-a518-d833a4bea073,2026-06-04 05:42:42.298174000,"127.0.0.6:36869 - - [03/Jun/2026:23:42:42] ""GET /static/unfold/fonts/material-symbols/styles.css"" 200 557",{},"{""idDeployment"":""2f999427-6653-4e47-9321-34965df91a98"",""idApp"":""1e39cde8-5647-4752-ae30-96f37b63b227"",""container"":""stateless"",""podName"":""mailyt-cuidalegacy-wxnx5-web-d4d7cdcf6-6pb5x"",""idProcess"":""98a19179-c453-4c36-895f-3063774b4add"",""idCompany"":""4d4bb1b2-9be4-42a9-b4a9-b948a3d2d863""}"
1898646c-507a-4d12-b534-0e025466c908,2026-06-04 05:42:42.318476000,"127.0.0.6:36869 - - [03/Jun/2026:23:42:42] ""GET /static/unfold/js/simplebar.js"" 200 27176",{},"{""idDeployment"":""2f999427-6653-4e47-9321-34965df91a98"",""idApp"":""1e39cde8-5647-4752-ae30-96f37b63b227"",""container"":""stateless"",""podName"":""mailyt-cuidalegacy-wxnx5-web-d4d7cdcf6-6pb5x"",""idProcess"":""98a19179-c453-4c36-895f-3063774b4add"",""idCompany"":""4d4bb1b2-9be4-42a9-b4a9-b948a3d2d863""}"
6030daf9-be12-4296-91c8-184af7f02d4d,2026-06-04 05:42:42.728520000,"127.0.0.6:36869 - - [03/Jun/2026:23:42:42] ""GET /static/unfold/js/alpine.anchor.js"" 200 15524",{},"{""idDeployment"":""2f999427-6653-4e47-9321-34965df91a98"",""idApp"":""1e39cde8-5647-4752-ae30-96f37b63b227"",""container"":""stateless"",""podName"":""mailyt-cuidalegacy-wxnx5-web-d4d7cdcf6-6pb5x"",""idProcess"":""98a19179-c453-4c36-895f-3063774b4add"",""idCompany"":""4d4bb1b2-9be4-42a9-b4a9-b948a3d2d863""}"
ba916b64-a9bc-40bc-a58f-9778fda9046c,2026-06-04 05:42:42.938798000,"127.0.0.6:36869 - - [03/Jun/2026:23:42:42] ""GET /static/unfold/js/alpine.persist.js"" 200 837",{},"{""idDeployment"":""2f999427-6653-4e47-9321-34965df91a98"",""idApp"":""1e39cde8-5647-4752-ae30-96f37b63b227"",""container"":""stateless"",""podName"":""mailyt-cuidalegacy-wxnx5-web-d4d7cdcf6-6pb5x"",""idProcess"":""98a19179-c453-4c36-895f-3063774b4add"",""idCompany"":""4d4bb1b2-9be4-42a9-b4a9-b948a3d2d863""}"
0f1f01a0-7a33-46b8-b4ae-bc43f4a2636a,2026-06-04 05:42:42.998084000,"127.0.0.6:36869 - - [03/Jun/2026:23:42:42] ""GET /static/unfold/js/alpine.js"" 200 44659",{},"{""idDeployment"":""2f999427-6653-4e47-9321-34965df91a98"",""idApp"":""1e39cde8-5647-4752-ae30-96f37b63b227"",""container"":""stateless"",""podName"":""mailyt-cuidalegacy-wxnx5-web-d4d7cdcf6-6pb5x"",""idProcess"":""98a19179-c453-4c36-895f-3063774b4add"",""idCompany"":""4d4bb1b2-9be4-42a9-b4a9-b948a3d2d863""}"
24fe0f1c-9499-4046-bf09-a1cd3bae3c6d,2026-06-04 05:42:43.485722000,"127.0.0.6:36869 - - [03/Jun/2026:23:42:43] ""GET /static/unfold/fonts/inter/Inter-SemiBold.woff2"" 200 46552",{},"{""idDeployment"":""2f999427-6653-4e47-9321-34965df91a98"",""idApp"":""1e39cde8-5647-4752-ae30-96f37b63b227"",""container"":""stateless"",""podName"":""mailyt-cuidalegacy-wxnx5-web-d4d7cdcf6-6pb5x"",""idProcess"":""98a19179-c453-4c36-895f-3063774b4add"",""idCompany"":""4d4bb1b2-9be4-42a9-b4a9-b948a3d2d863""}"
2036e103-28cb-4156-a753-dda052a67950,2026-06-04 05:42:43.486715000,"127.0.0.6:35505 - - [03/Jun/2026:23:42:43] ""GET /static/unfold/fonts/material-symbols/Material-Symbols-Outlined.woff2"" 200 349864",{},"{""idDeployment"":""2f999427-6653-4e47-9321-34965df91a98"",""idApp"":""1e39cde8-5647-4752-ae30-96f37b63b227"",""container"":""stateless"",""podName"":""mailyt-cuidalegacy-wxnx5-web-d4d7cdcf6-6pb5x"",""idProcess"":""98a19179-c453-4c36-895f-3063774b4add"",""idCompany"":""4d4bb1b2-9be4-42a9-b4a9-b948a3d2d863""}"
1e97f0a6-e95c-4c7c-8295-dac9b88da6ef,2026-06-04 05:42:43.513970000,"127.0.0.6:35505 - - [03/Jun/2026:23:42:43] ""GET /static/unfold/fonts/inter/Inter-Medium.woff2"" 200 46552",{},"{""idDeployment"":""2f999427-6653-4e47-9321-34965df91a98"",""idApp"":""1e39cde8-5647-4752-ae30-96f37b63b227"",""container"":""stateless"",""podName"":""mailyt-cuidalegacy-wxnx5-web-d4d7cdcf6-6pb5x"",""idProcess"":""98a19179-c453-4c36-895f-3063774b4add"",""idCompany"":""4d4bb1b2-9be4-42a9-b4a9-b948a3d2d863""}"
f1cdfad7-e841-4ade-8cbf-51b2f3728dcb,2026-06-04 05:42:43.520945000,"127.0.0.6:35505 - - [03/Jun/2026:23:42:43] ""GET /static/unfold/fonts/inter/Inter-Regular.woff2"" 200 46552",{},"{""idDeployment"":""2f999427-6653-4e47-9321-34965df91a98"",""idApp"":""1e39cde8-5647-4752-ae30-96f37b63b227"",""container"":""stateless"",""podName"":""mailyt-cuidalegacy-wxnx5-web-d4d7cdcf6-6pb5x"",""idProcess"":""98a19179-c453-4c36-895f-3063774b4add"",""idCompany"":""4d4bb1b2-9be4-42a9-b4a9-b948a3d2d863""}"
f4029af0-7f0d-4b62-a1c4-a063745dd2ba,2026-06-04 05:43:11.447835000,"[WARNING] axes.handlers.database: AXES: New login failure by {username: ""********************"", ip_address: ""********************"", user_agent: ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36"", path_info: ""/admin/login/""}. Created new record in the database.",{},"{""idDeployment"":""2f999427-6653-4e47-9321-34965df91a98"",""idApp"":""1e39cde8-5647-4752-ae30-96f37b63b227"",""container"":""stateless"",""podName"":""mailyt-cuidalegacy-wxnx5-web-d4d7cdcf6-6pb5x"",""idProcess"":""98a19179-c453-4c36-895f-3063774b4add"",""idCompany"":""4d4bb1b2-9be4-42a9-b4a9-b948a3d2d863""}"
c7f450e6-5e36-44ba-bd83-dfc82deeafb3,2026-06-04 05:43:11.455863000,"127.0.0.6:35505 - - [03/Jun/2026:23:43:11] ""POST /admin/login/?next=/admin/"" 200 10286",{},"{""idDeployment"":""2f999427-6653-4e47-9321-34965df91a98"",""idApp"":""1e39cde8-5647-4752-ae30-96f37b63b227"",""container"":""stateless"",""podName"":""mailyt-cuidalegacy-wxnx5-web-d4d7cdcf6-6pb5x"",""idProcess"":""98a19179-c453-4c36-895f-3063774b4add"",""idCompany"":""4d4bb1b2-9be4-42a9-b4a9-b948a3d2d863""}"
